theodolite_number , marker_number , status , elevation , azimuth , distance , sec , nsec
2 , 10 , 0 , 1.58066 , 0.189238 , 57.888 , 1651700538 , 515214694
2 , 11 , 0 , 1.57969 , 0.192934 , 63.937 , 1651700557 , 315469739
2 , 12 , 0 , 1.57891 , 0.192083 , 70.5437 , 1651700582 , 515324521
2 , 13 , 0 , 1.57844 , 0.19173 , 75.7719 , 1651700602 , 915845190
2 , 14 , 0 , 1.57796 , 0.191621 , 80.2743 , 1651700891 , 719337528
2 , 15 , 0 , 1.57719 , 0.191567 , 89.24 , 1651700915 , 718831685
2 , 16 , 0 , 1.57648 , 0.191789 , 100.279 , 1651700944 , 118706518
2 , 17 , 0 , 1.57603 , 0.191616 , 108.985 , 1651700965 , 718060937
2 , 18 , 0 , 1.57555 , 0.190877 , 120.218 , 1651700988 , 918341137
2 , 19 , 0 , 1.57519 , 0.191777 , 129.581 , 1651701012 , 518484409
2 , 20 , 0 , 1.57499 , 0.191629 , 138.133 , 1651701036 , 119497421
2 , 21 , 0 , 1.57468 , 0.191828 , 146.953 , 1651701057 , 719213923
2 , 22 , 0 , 1.57443 , 0.191883 , 155.941 , 1651701078 , 519381728
2 , 23 , 0 , 1.57422 , 0.191897 , 164.319 , 1651701098 , 921173907
2 , 24 , 0 , 1.57405 , 0.19164 , 175.82 , 1651701121 , 320629472
2 , 25 , 0 , 1.57392 , 0.192044 , 182.681 , 1651701142 , 920481234
2 , 26 , 0 , 1.57381 , 0.192499 , 188.432 , 1651701163 , 321185549
2 , 27 , 0 , 1.57374 , 0.19201 , 194.662 , 1651701184 , 120752364
2 , 28 , 0 , 1.57357 , 0.192402 , 202.5 , 1651701206 , 921996574
2 , 29 , 0 , 1.57348 , 0.192148 , 209.32 , 1651701228 , 122503806
2 , 30 , 0 , 1.57333 , 0.1922 , 217.706 , 1651701250 , 520808849
3 , 1 , 0 , 1.63108 , 2.01874 , 4.64481 , 1616544026 , 433944081
3 , 2 , 0 , 1.59916 , 1.91724 , 10.1398 , 1616544046 , 832946313
3 , 3 , 0 , 1.59172 , 1.92572 , 14.2147 , 1616544064 , 834938181
3 , 4 , 0 , 1.58705 , 1.90259 , 18.2648 , 1616544084 , 434703277
3 , 5 , 0 , 1.58365 , 1.89192 , 23.337 , 1616544103 , 235227124
3 , 6 , 0 , 1.58097 , 1.9016 , 29.3492 , 1616544146 , 34908983
3 , 7 , 0 , 1.57911 , 1.89017 , 35.8853 , 1616544166 , 436528455
3 , 8 , 0 , 1.57778 , 1.89572 , 42.7713 , 1616544192 , 35834851
3 , 9 , 0 , 1.57662 , 1.88872 , 49.8362 , 1616544213 , 632726509
3 , 10 , 0 , 1.57587 , 1.88529 , 57.4082 , 1616544234 , 34202700
3 , 11 , 0 , 1.57535 , 1.887 , 63.4629 , 1616544252 , 836405453
3 , 12 , 0 , 1.57497 , 1.88433 , 70.0674 , 1616544278 , 34152422
3 , 13 , 0 , 1.57479 , 1.88277 , 75.2935 , 1616544298 , 434659237
3 , 14 , 0 , 1.5745 , 1.88175 , 79.7946 , 1616544589 , 235830429
3 , 15 , 0 , 1.57411 , 1.88017 , 88.7606 , 1616544614 , 834032763
3 , 16 , 0 , 1.57372 , 1.87887 , 99.7981 , 1616544639 , 634443170
3 , 17 , 0 , 1.57349 , 1.87773 , 108.506 , 1616544661 , 235972172
3 , 18 , 0 , 1.57325 , 1.87593 , 119.735 , 1616544686 , 835074454
3 , 19 , 0 , 1.57305 , 1.87611 , 129.098 , 1616544708 , 36395123
3 , 20 , 0 , 1.573 , 1.87537 , 137.65 , 1616544731 , 635361989
3 , 21 , 0 , 1.57279 , 1.87503 , 146.47 , 1616544753 , 237292554
3 , 22 , 0 , 1.57265 , 1.87461 , 155.458 , 1616544774 , 36964889
3 , 23 , 0 , 1.57254 , 1.87422 , 163.836 , 1616544794 , 436156288
3 , 24 , 0 , 1.57248 , 1.87348 , 175.335 , 1616544816 , 835529248
3 , 25 , 0 , 1.57242 , 1.87362 , 182.199 , 1616544838 , 437038042
3 , 26 , 0 , 1.57233 , 1.87387 , 187.951 , 1616544858 , 836429128
3 , 27 , 0 , 1.57231 , 1.87318 , 194.177 , 1616544879 , 635404953
3 , 28 , 0 , 1.57221 , 1.87333 , 202.017 , 1616544902 , 436674424
3 , 29 , 0 , 1.57216 , 1.87288 , 208.836 , 1616544923 , 636226082
3 , 30 , 0 , 1.57206 , 1.8727 , 217.224 , 1616544946 , 36845970
